userid,category,placeid,local_datetime,latitude,longitude,country_name,state_name
43196,Nightlife,52148,2011-04-17 01:04:14+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2011-06-14 00:10:57+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-11-09 01:24:29+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-10-19 23:05:58+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-10-11 00:47:04+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-08-10 23:16:43+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-08-07 22:43:52+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-07-31 18:40:46+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-07-30 05:57:35+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-06-11 00:46:38+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-05-20 23:48:31+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-04-22 22:56:17+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-03-31 02:01:40+00:00,44.9673636622,-93.3489632607,United States,Minnesota
28279,Nightlife,52148,2010-01-26 01:53:21+00:00,44.9673636622,-93.3489632607,United States,Minnesota
27740,Nightlife,52148,2010-05-29 23:50:46+00:00,44.9673636622,-93.3489632607,United States,Minnesota
29134,Nightlife,52148,2010-06-22 01:27:30+00:00,44.9673636622,-93.3489632607,United States,Minnesota
29134,Nightlife,52148,2010-04-26 00:08:28+00:00,44.9673636622,-93.3489632607,United States,Minnesota
5333,Nightlife,52148,2010-08-17 23:48:03+00:00,44.9673636622,-93.3489632607,United States,Minnesota
5333,Nightlife,52148,2010-04-27 23:23:49+00:00,44.9673636622,-93.3489632607,United States,Minnesota
5333,Nightlife,52148,2010-04-21 23:24:31+00:00,44.9673636622,-93.3489632607,United States,Minnesota
4970,Nightlife,52148,2010-04-27 23:24:29+00:00,44.9673636622,-93.3489632607,United States,Minnesota
4970,Nightlife,52148,2010-04-21 23:32:16+00:00,44.9673636622,-93.3489632607,United States,Minnesota
45578,Nightlife,52148,2010-02-18 02:08:33+00:00,44.9673636622,-93.3489632607,United States,Minnesota
2080407,Nightlife,52148,2010-11-07 17:41:45+00:00,44.9673636622,-93.3489632607,United States,Minnesota
2080407,Nightlife,52148,2010-11-02 23:55:31+00:00,44.9673636622,-93.3489632607,United States,Minnesota
1337,Nightlife,316707,2011-01-22 01:14:51+00:00,45.0074743477,-93.2725685835,United States,Minnesota
49061,Nightlife,316707,2011-04-03 04:56:53+00:00,45.0074743477,-93.2725685835,United States,Minnesota
49061,Nightlife,316707,2010-04-11 03:59:51+00:00,45.0074743477,-93.2725685835,United States,Minnesota
156785,Nightlife,316707,2010-07-01 00:40:29+00:00,45.0074743477,-93.2725685835,United States,Minnesota
212715,Nightlife,316707,2010-12-17 01:51:06+00:00,45.0074743477,-93.2725685835,United States,Minnesota
214386,Nightlife,316707,2010-07-25 15:25:58+00:00,45.0074743477,-93.2725685835,United States,Minnesota
49949,Nightlife,316707,2011-01-15 04:42:46+00:00,45.0074743477,-93.2725685835,United States,Minnesota
138792,Nightlife,316707,2010-08-15 03:12:01+00:00,45.0074743477,-93.2725685835,United States,Minnesota
28279,Nightlife,316707,2011-06-26 23:39:00+00:00,45.0074743477,-93.2725685835,United States,Minnesota
28279,Nightlife,316707,2011-05-18 00:23:25+00:00,45.0074743477,-93.2725685835,United States,Minnesota
28279,Nightlife,316707,2010-04-18 06:05:18+00:00,45.0074743477,-93.2725685835,United States,Minnesota
29134,Nightlife,316707,2011-05-18 00:02:44+00:00,45.0074743477,-93.2725685835,United States,Minnesota
2080407,Nightlife,316707,2011-01-16 02:40:09+00:00,45.0074743477,-93.2725685835,United States,Minnesota
2080407,Nightlife,316707,2010-10-31 19:40:31+00:00,45.0074743477,-93.2725685835,United States,Minnesota
117848,Nightlife,316707,2011-01-30 05:15:48+00:00,45.0074743477,-93.2725685835,United States,Minnesota
117848,Nightlife,316707,2011-01-16 00:34:48+00:00,45.0074743477,-93.2725685835,United States,Minnesota
117848,Nightlife,316707,2010-08-15 16:49:31+00:00,45.0074743477,-93.2725685835,United States,Minnesota
1337,Nightlife,15646,2010-07-05 00:12:14+00:00,44.9886006667,-93.2548914,United States,Minnesota
45852,Nightlife,15646,2011-05-24 02:08:49+00:00,44.9886006667,-93.2548914,United States,Minnesota
45852,Nightlife,15646,2010-07-19 23:37:19+00:00,44.9886006667,-93.2548914,United States,Minnesota
49061,Nightlife,15646,2010-03-31 00:26:08+00:00,44.9886006667,-93.2548914,United States,Minnesota
49949,Nightlife,15646,2010-05-31 02:32:58+00:00,44.9886006667,-93.2548914,United States,Minnesota
43196,Nightlife,15646,2010-07-09 18:39:17+00:00,44.9886006667,-93.2548914,United States,Minnesota
59161,Nightlife,15646,2010-03-02 23:52:36+00:00,44.9886006667,-93.2548914,United States,Minnesota
28279,Nightlife,15646,2010-08-25 00:44:00+00:00,44.9886006667,-93.2548914,United States,Minnesota
142900,Nightlife,15646,2010-06-07 23:12:08+00:00,44.9886006667,-93.2548914,United States,Minnesota
149777,Nightlife,15646,2010-03-20 06:21:24+00:00,44.9886006667,-93.2548914,United States,Minnesota
29134,Nightlife,15646,2010-07-19 23:35:12+00:00,44.9886006667,-93.2548914,United States,Minnesota
5333,Nightlife,15646,2010-03-16 23:04:38+00:00,44.9886006667,-93.2548914,United States,Minnesota
4970,Nightlife,15646,2010-03-16 22:57:01+00:00,44.9886006667,-93.2548914,United States,Minnesota
98863,Nightlife,15646,2010-07-17 00:16:21+00:00,44.9886006667,-93.2548914,United States,Minnesota
59394,Nightlife,15646,2009-12-15 23:59:52+00:00,44.9886006667,-93.2548914,United States,Minnesota
45578,Nightlife,15646,2010-09-28 23:11:03+00:00,44.9886006667,-93.2548914,United States,Minnesota
45578,Nightlife,15646,2010-03-27 02:04:19+00:00,44.9886006667,-93.2548914,United States,Minnesota
45578,Nightlife,15646,2010-02-04 02:59:26+00:00,44.9886006667,-93.2548914,United States,Minnesota
64892,Nightlife,15646,2010-05-08 19:27:13+00:00,44.9886006667,-93.2548914,United States,Minnesota
64892,Nightlife,15646,2010-02-02 00:23:16+00:00,44.9886006667,-93.2548914,United States,Minnesota
120,Nightlife,15646,2010-09-10 22:24:49+00:00,44.9886006667,-93.2548914,United States,Minnesota
133565,Nightlife,15646,2011-04-01 23:20:45+00:00,44.9886006667,-93.2548914,United States,Minnesota
119140,Nightlife,15646,2011-01-05 07:37:37+00:00,44.9886006667,-93.2548914,United States,Minnesota
1337,Nightlife,81079,2010-07-01 22:22:33+00:00,44.9727528435,-93.2760822773,United States,Minnesota
45852,Nightlife,81079,2010-04-26 01:56:42+00:00,44.9727528435,-93.2760822773,United States,Minnesota
45852,Nightlife,81079,2010-01-07 01:52:58+00:00,44.9727528435,-93.2760822773,United States,Minnesota
49061,Nightlife,81079,2011-06-24 21:01:56+00:00,44.9727528435,-93.2760822773,United States,Minnesota
49061,Nightlife,81079,2011-06-14 23:42:09+00:00,44.9727528435,-93.2760822773,United States,Minnesota
49061,Nightlife,81079,2011-05-20 00:05:06+00:00,44.9727528435,-93.2760822773,United States,Minnesota
49061,Nightlife,81079,2011-04-21 23:16:20+00:00,44.9727528435,-93.2760822773,United States,Minnesota
49061,Nightlife,81079,2011-04-08 22:40:48+00:00,44.9727528435,-93.2760822773,United States,Minnesota
49061,Nightlife,81079,2011-03-20 04:19:40+00:00,44.9727528435,-93.2760822773,United States,Minnesota
49061,Nightlife,81079,2010-10-21 00:12:59+00:00,44.9727528435,-93.2760822773,United States,Minnesota
49061,Nightlife,81079,2010-06-25 22:49:10+00:00,44.9727528435,-93.2760822773,United States,Minnesota
212715,Nightlife,81079,2010-07-12 23:28:36+00:00,44.9727528435,-93.2760822773,United States,Minnesota
214386,Nightlife,81079,2010-07-12 23:50:46+00:00,44.9727528435,-93.2760822773,United States,Minnesota
138792,Nightlife,81079,2010-12-02 23:25:33+00:00,44.9727528435,-93.2760822773,United States,Minnesota
29639,Nightlife,81079,2011-06-29 01:04:03+00:00,44.9727528435,-93.2760822773,United States,Minnesota
28279,Nightlife,81079,2011-04-30 01:36:00+00:00,44.9727528435,-93.2760822773,United States,Minnesota
28279,Nightlife,81079,2010-07-16 02:15:12+00:00,44.9727528435,-93.2760822773,United States,Minnesota
142900,Nightlife,81079,2010-07-16 02:40:31+00:00,44.9727528435,-93.2760822773,United States,Minnesota
29134,Nightlife,81079,2010-04-26 01:56:06+00:00,44.9727528435,-93.2760822773,United States,Minnesota
174271,Nightlife,81079,2011-03-03 04:29:41+00:00,44.9727528435,-93.2760822773,United States,Minnesota
4970,Nightlife,81079,2010-09-22 00:46:02+00:00,44.9727528435,-93.2760822773,United States,Minnesota
4970,Nightlife,81079,2010-06-10 02:19:10+00:00,44.9727528435,-93.2760822773,United States,Minnesota
192214,Nightlife,81079,2010-06-18 23:48:09+00:00,44.9727528435,-93.2760822773,United States,Minnesota
120424,Nightlife,81079,2010-10-14 23:20:01+00:00,44.9727528435,-93.2760822773,United States,Minnesota
1270412,Nightlife,81079,2010-09-27 22:31:52+00:00,44.9727528435,-93.2760822773,United States,Minnesota
1873,Nightlife,81079,2010-08-08 22:57:13+00:00,44.9727528435,-93.2760822773,United States,Minnesota
1873,Nightlife,81079,2009-11-28 00:17:11+00:00,44.9727528435,-93.2760822773,United States,Minnesota
533055,Nightlife,81079,2011-06-21 17:40:14+00:00,44.9727528435,-93.2760822773,United States,Minnesota
12122,Nightlife,81079,2010-08-23 18:30:32+00:00,44.9727528435,-93.2760822773,United States,Minnesota
12122,Nightlife,81079,2010-06-24 21:55:50+00:00,44.9727528435,-93.2760822773,United States,Minnesota
12122,Nightlife,81079,2010-06-12 13:37:24+00:00,44.9727528435,-93.2760822773,United States,Minnesota
29729,Nightlife,81079,2010-05-24 16:51:21+00:00,44.9727528435,-93.2760822773,United States,Minnesota
1337,Nightlife,12566,2010-03-21 00:16:11+00:00,44.9792267818,-93.2747036219,United States,Minnesota
116691,Nightlife,12566,2010-12-04 18:17:26+00:00,44.9792267818,-93.2747036219,United States,Minnesota
45852,Nightlife,12566,2010-08-01 15:00:47+00:00,44.9792267818,-93.2747036219,United States,Minnesota
45852,Nightlife,12566,2010-04-22 16:08:22+00:00,44.9792267818,-93.2747036219,United States,Minnesota
154440,Nightlife,12566,2010-11-25 00:28:39+00:00,44.9792267818,-93.2747036219,United States,Minnesota
49061,Nightlife,12566,2011-06-24 17:20:33+00:00,44.9792267818,-93.2747036219,United States,Minnesota
49061,Nightlife,12566,2010-04-02 17:41:39+00:00,44.9792267818,-93.2747036219,United States,Minnesota
212715,Nightlife,12566,2010-05-02 05:10:08+00:00,44.9792267818,-93.2747036219,United States,Minnesota
214386,Nightlife,12566,2010-06-17 17:13:46+00:00,44.9792267818,-93.2747036219,United States,Minnesota
28279,Nightlife,12566,2010-10-03 14:57:31+00:00,44.9792267818,-93.2747036219,United States,Minnesota
28279,Nightlife,12566,2010-05-05 22:28:44+00:00,44.9792267818,-93.2747036219,United States,Minnesota
28279,Nightlife,12566,2010-04-25 00:14:09+00:00,44.9792267818,-93.2747036219,United States,Minnesota
142900,Nightlife,12566,2010-05-15 01:35:58+00:00,44.9792267818,-93.2747036219,United States,Minnesota
149777,Nightlife,12566,2011-01-07 23:32:08+00:00,44.9792267818,-93.2747036219,United States,Minnesota
149777,Nightlife,12566,2010-05-21 21:20:45+00:00,44.9792267818,-93.2747036219,United States,Minnesota
29134,Nightlife,12566,2010-08-01 14:57:17+00:00,44.9792267818,-93.2747036219,United States,Minnesota
29134,Nightlife,12566,2010-05-05 22:30:38+00:00,44.9792267818,-93.2747036219,United States,Minnesota
29134,Nightlife,12566,2010-04-22 16:05:34+00:00,44.9792267818,-93.2747036219,United States,Minnesota
5333,Nightlife,12566,2011-02-06 01:36:13+00:00,44.9792267818,-93.2747036219,United States,Minnesota
2080407,Nightlife,12566,2010-11-09 02:24:44+00:00,44.9792267818,-93.2747036219,United States,Minnesota
2080407,Nightlife,12566,2010-10-30 17:42:31+00:00,44.9792267818,-93.2747036219,United States,Minnesota
119140,Nightlife,12566,2011-01-05 07:34:24+00:00,44.9792267818,-93.2747036219,United States,Minnesota
68278,Nightlife,281183,2011-03-20 20:36:24+00:00,44.9502372593,-93.0878066105,United States,Minnesota
45852,Nightlife,281183,2011-05-11 17:40:28+00:00,44.9502372593,-93.0878066105,United States,Minnesota
149777,Nightlife,281183,2010-08-01 02:56:32+00:00,44.9502372593,-93.0878066105,United States,Minnesota
149777,Nightlife,281183,2010-04-24 01:44:13+00:00,44.9502372593,-93.0878066105,United States,Minnesota
1270412,Nightlife,281183,2010-11-05 22:29:22+00:00,44.9502372593,-93.0878066105,United States,Minnesota
68278,Nightlife,591912,2010-08-21 03:30:31+00:00,44.9402724833,-93.1359644667,United States,Minnesota
212715,Nightlife,591912,2010-06-06 20:08:58+00:00,44.9402724833,-93.1359644667,United States,Minnesota
28279,Nightlife,591912,2010-12-19 04:08:32+00:00,44.9402724833,-93.1359644667,United States,Minnesota
68278,Nightlife,448979,2010-01-25 01:51:43+00:00,44.9484563444,-93.0872210807,United States,Minnesota
2080407,Nightlife,448979,2010-11-07 19:45:44+00:00,44.9484563444,-93.0872210807,United States,Minnesota
68278,Nightlife,140397,2010-01-23 04:21:33+00:00,44.9483519085,-93.0864634261,United States,Minnesota
45578,Nightlife,140397,2010-04-09 03:00:32+00:00,44.9483519085,-93.0864634261,United States,Minnesota
45578,Nightlife,140397,2010-03-01 03:47:37+00:00,44.9483519085,-93.0864634261,United States,Minnesota
68278,Nightlife,475905,2010-01-10 04:00:10+00:00,44.9691009521,-93.510925293,United States,Minnesota
368714,Nightlife,475905,2011-06-17 21:01:15+00:00,44.9691009521,-93.510925293,United States,Minnesota
360984,Nightlife,475905,2010-07-24 22:33:11+00:00,44.9691009521,-93.510925293,United States,Minnesota
116691,Nightlife,1035625,2011-05-15 17:29:50+00:00,44.9718942833,-93.36261515,United States,Minnesota
2080407,Nightlife,1035625,2010-12-02 01:42:45+00:00,44.9718942833,-93.36261515,United States,Minnesota
2080407,Nightlife,1035625,2010-11-20 20:53:20+00:00,44.9718942833,-93.36261515,United States,Minnesota
117848,Nightlife,1035625,2010-08-14 22:44:14+00:00,44.9718942833,-93.36261515,United States,Minnesota
116691,Nightlife,572084,2011-05-08 19:47:46+00:00,44.95589415,-93.1600101167,United States,Minnesota
2732,Nightlife,572084,2011-01-01 20:54:33+00:00,44.95589415,-93.1600101167,United States,Minnesota
212715,Nightlife,572084,2010-08-25 02:46:44+00:00,44.95589415,-93.1600101167,United States,Minnesota
28279,Nightlife,572084,2010-09-06 03:18:06+00:00,44.95589415,-93.1600101167,United States,Minnesota
116691,Nightlife,91582,2011-05-08 16:54:28+00:00,44.9468093333,-93.1767645,United States,Minnesota
49949,Nightlife,91582,2010-05-30 04:36:57+00:00,44.9468093333,-93.1767645,United States,Minnesota
142900,Nightlife,91582,2011-04-14 17:55:19+00:00,44.9468093333,-93.1767645,United States,Minnesota
45578,Nightlife,91582,2011-01-28 18:07:56+00:00,44.9468093333,-93.1767645,United States,Minnesota
45578,Nightlife,91582,2010-02-05 19:52:04+00:00,44.9468093333,-93.1767645,United States,Minnesota
45578,Nightlife,91582,2010-01-19 01:05:57+00:00,44.9468093333,-93.1767645,United States,Minnesota
2080407,Nightlife,91582,2010-10-31 16:39:38+00:00,44.9468093333,-93.1767645,United States,Minnesota
133565,Nightlife,91582,2010-03-28 02:11:57+00:00,44.9468093333,-93.1767645,United States,Minnesota
116691,Nightlife,6390865,2011-05-06 18:02:37+00:00,45.124909117,-93.42657435,United States,Minnesota
251281,Nightlife,6390865,2011-05-28 17:07:32+00:00,45.124909117,-93.42657435,United States,Minnesota
251281,Nightlife,6390865,2010-12-18 01:58:59+00:00,45.124909117,-93.42657435,United States,Minnesota
251281,Nightlife,6390865,2010-12-04 00:42:33+00:00,45.124909117,-93.42657435,United States,Minnesota
251281,Nightlife,6390865,2010-11-30 00:04:35+00:00,45.124909117,-93.42657435,United States,Minnesota
251281,Nightlife,6390865,2010-11-27 00:11:38+00:00,45.124909117,-93.42657435,United States,Minnesota
368714,Nightlife,6390865,2011-05-08 00:01:22+00:00,45.124909117,-93.42657435,United States,Minnesota
117848,Nightlife,6390865,2011-03-13 00:10:15+00:00,45.124909117,-93.42657435,United States,Minnesota
117848,Nightlife,6390865,2011-03-09 02:31:45+00:00,45.124909117,-93.42657435,United States,Minnesota
116691,Nightlife,561439,2011-04-30 23:24:44+00:00,45.1980895996,-93.3893203735,United States,Minnesota
212715,Nightlife,561439,2010-05-23 03:52:46+00:00,45.1980895996,-93.3893203735,United States,Minnesota
12122,Nightlife,561439,2010-11-11 18:55:39+00:00,45.1980895996,-93.3893203735,United States,Minnesota
12122,Nightlife,561439,2010-02-14 23:25:28+00:00,45.1980895996,-93.3893203735,United States,Minnesota
116691,Nightlife,239270,2011-04-30 23:13:13+00:00,45.2436456167,-93.5168901333,United States,Minnesota
116691,Nightlife,307261,2011-04-30 14:23:18+00:00,46.2957685833,-93.82578445,United States,Minnesota
116691,Nightlife,1151543,2011-04-30 13:59:51+00:00,46.069606,-93.6597015,United States,Minnesota
116691,Nightlife,7307275,2011-04-29 23:00:21+00:00,45.112647808,-93.396787714,United States,Minnesota
116691,Nightlife,570276,2011-04-20 15:28:04+00:00,45.1123948,-93.3982419,United States,Minnesota
116691,Nightlife,570276,2011-04-20 03:44:13+00:00,45.1123948,-93.3982419,United States,Minnesota
116691,Nightlife,570276,2011-04-15 21:49:09+00:00,45.1123948,-93.3982419,United States,Minnesota
116691,Nightlife,570276,2011-04-11 23:57:47+00:00,45.1123948,-93.3982419,United States,Minnesota
116691,Nightlife,570276,2011-04-11 15:48:42+00:00,45.1123948,-93.3982419,United States,Minnesota
116691,Nightlife,570276,2011-03-15 02:21:28+00:00,45.1123948,-93.3982419,United States,Minnesota
116691,Nightlife,570276,2010-12-15 02:21:03+00:00,45.1123948,-93.3982419,United States,Minnesota
116691,Nightlife,570276,2010-10-15 23:24:57+00:00,45.1123948,-93.3982419,United States,Minnesota
116691,Nightlife,570276,2010-06-15 22:05:55+00:00,45.1123948,-93.3982419,United States,Minnesota
116691,Nightlife,570276,2010-06-14 23:55:01+00:00,45.1123948,-93.3982419,United States,Minnesota
116691,Nightlife,570276,2010-06-10 21:59:57+00:00,45.1123948,-93.3982419,United States,Minnesota
116691,Nightlife,570276,2010-06-08 22:02:23+00:00,45.1123948,-93.3982419,United States,Minnesota
